ID,RAdeg,DECdeg,Hmag,PhotFlag,Class_star,AGNflag,zphot,zspec,q_zspec,r_zspec,zbest,zphot_l68,zphot_u68,zphot_l95,zphot_u95,zAGN,M_neb_med,s_neb_med,M_med,s_med,M_14a_cons,M_11a_tau,M_6a_tau^NEB,M_13a_tau,M_12a_tau,M_6a_tau,M_2a_tau,M_15a,M_10c,M_14a_lin,M_14a_deltau,M_14a_tau,M_14a_inctau,M_14a,M_neb_med_lin,s_neb_med_lin,M_med_lin,s_med_lin
10309,215.0883626,52.9704914,25.3683,0,0.65,0,2.378,-99.0,-99,-99,2.378,1.31,2.41,0.24,2.91,-99.0,8.7681,0.071793,8.93852,0.249241,8.7014,8.83473,8.81431,8.95,8.8329,8.96548,9.454,8.8886,8.41,8.56787,8.70515,8.81742,8.65712,8.81742,8.77318,0.07066,8.92874,0.43249
10311,215.0526729,52.9446552,24.6089,0,0.0,0,1.578,-99.0,-99,-99,1.578,1.31,2.27,1.05,2.52,-99.0,9.0561,0.113041,8.7888,0.185385,8.9493,9.12043,9.16286,9.13,8.7944,8.75967,8.631,8.7832,9.06,8.88665,8.92969,8.95913,8.93381,8.94945,9.06909,0.10929,8.78603,0.26251
10315,214.9135502,52.8464521,24.6381,0,0.0,0,1.571,-99.0,-99,-99,1.571,1.34,1.91,1.07,2.17,-99.0,9.2839,0.123392,9.16449,0.138593,9.0897,9.28387,9.31869,9.25,9.0793,9.33965,8.989,9.19582,9.29,8.99366,9.05611,9.10784,9.05576,9.08981,9.28387,0.11896,9.17298,0.13103
10316,215.1710415,53.028514,25.4663,0,0.05,0,1.728,-99.0,-99,-99,1.728,1.27,2.15,1.06,2.41,-99.0,8.7515,0.141135,8.638,0.055165,8.512,8.76504,8.74695,8.7,8.6141,8.69775,8.576,8.61814,8.68,8.41109,8.48527,8.53048,8.48501,8.51215,8.65671,0.12191,8.65794,0.0556
10317,214.8192008,52.7796517,25.6026,0,0.35,0,2.381,-99.0,-99,-99,2.381,1.45,2.74,0.67,3.02,-99.0,8.7939,0.069772,8.95455,0.107488,8.7282,8.83487,8.8595,9.01,8.7848,8.99826,9.043,8.8826,8.51,8.59771,8.71371,8.80982,8.69143,8.80982,8.79881,0.06866,8.94427,0.10081
10320,215.1508597,53.0142181,24.4292,0,0.0,0,1.91,-99.0,-99,-99,1.91,1.46,2.09,1.27,2.32,-99.0,9.2224,0.070811,9.22357,0.237733,9.123,9.26355,9.20871,9.37,8.9081,9.08778,9.518,9.22357,9.19,9.04486,9.08173,9.15318,9.10362,9.15318,9.19896,0.06988,9.30293,0.21183
10321,215.121526,52.993861,25.1048,0,0.01,0,0.895,-99.0,-99,-99,0.895,1.29,1.92,0.95,2.18,-99.0,7.6771,0.153025,7.80265,0.11739,7.8277,7.52647,7.63012,7.78,7.8253,7.62511,7.952,7.81976,8.33,7.73996,7.75013,7.83742,7.81097,7.73996,7.63012,0.14989,7.81861,0.11379
10323,215.2378788,53.0746682,22.7263,2,0.02,0,1.553,-99.0,-99,-99,1.553,1.38,1.83,1.21,1.99,-99.0,9.8685,0.101278,9.95876,0.130939,9.8199,9.96583,9.77122,10.02,9.7911,9.89752,10.135,9.91183,9.98,9.70356,-99.0,9.8798,9.81149,9.8798,9.87934,0.10094,9.92046,0.1363
10326,215.0578626,52.948761,25.0454,0,0.0,0,1.34,-99.0,-99,-99,1.34,1.19,2.2,0.61,2.47,-99.0,8.1755,0.426351,8.42857,0.293775,8.312,8.43497,7.64276,8.62,8.1937,8.08814,8.769,8.25154,7.72,8.18265,8.20132,8.32992,8.27281,8.18265,8.31205,0.32237,8.46553,0.24693
10327,214.9173831,52.8472655,23.0939,1,0.0,0,1.884,-99.0,-99,-99,1.884,1.82,2.1,1.71,2.28,-99.0,10.53,0.221967,10.5809,0.109471,10.3181,10.7418,10.6448,10.77,10.5157,10.5833,10.646,10.5021,10.55,10.3226,10.3218,10.3031,10.3222,10.3031,10.6712,0.20063,10.601,0.11644
10328,214.8467109,52.7991354,27.947,0,0.94,0,1.793,-99.0,-99,-99,1.793,1.35,6.71,0.4,8.68,-99.0,7.4031,0.501388,7.99249,0.803214,7.8469,7.80708,6.95923,7.98,8.1111,7.82302,9.726,7.87388,7.96,7.64576,7.62791,7.7599,7.71039,7.84698,7.59874,0.22813,8.05048,0.80321
10337,215.1517257,53.0151118,25.4514,0,0.02,0,2.246,-99.0,-99,-99,2.246,1.35,2.37,0.32,2.88,-99.0,8.7539,0.246862,9.10727,0.200868,8.8286,8.99694,8.51081,9.18,8.8397,9.07482,9.387,9.03455,8.92,8.68861,8.73195,8.87231,8.78185,8.87231,8.81861,0.22058,9.12205,0.21603
10340,215.0699409,52.9576999,26.0918,0,0.08,0,1.976,-99.0,-99,-99,1.976,1.24,2.56,0.5,2.97,-99.0,8.7687,0.244377,8.9512,0.082905,8.5313,9.00619,8.86876,8.92,8.9824,8.91561,9.116,8.94328,8.39,8.40688,8.46416,8.57156,8.49239,8.53139,8.85013,0.21754,8.95029,0.09746
10348,215.0442672,52.9395959,25.4754,0,0.08,0,1.676,-99.0,-99,-99,1.676,0.9,2.34,0.49,2.78,-99.0,8.2254,0.290294,8.15961,0.192234,8.3473,7.99296,8.56844,8.52,8.1816,7.9976,8.166,8.14541,8.37,8.24862,8.34216,8.38629,8.31823,8.34738,8.36977,0.25223,8.17387,0.26842
10357,214.7805263,52.7522036,25.2579,0,0.18,0,1.31,-99.0,-99,-99,1.31,0.84,2.06,0.38,2.48,-99.0,8.5348,0.098199,8.56465,0.202589,8.4413,8.62827,8.5867,8.72,8.2277,8.48841,8.716,8.56577,8.55,8.3138,8.38277,8.48388,8.40036,8.44136,8.54475,0.09554,8.59211,0.15776
10365,214.744484,52.7265375,26.4224,0,0.58,0,1.487,-99.0,-99,-99,1.487,0.94,1.76,0.62,2.1,-99.0,7.5807,0.645442,8.33125,0.105104,8.1134,8.14822,7.01326,8.44,8.1679,8.36586,8.379,8.2835,6.92,7.96802,8.05457,8.1621,8.0676,8.1621,7.87791,0.41615,8.33387,0.09518
10369,215.1891964,53.0417287,26.2968,0,0.35,0,1.53,-99.0,-99,-99,1.53,0.71,2.42,0.26,3.19,-99.0,8.1032,0.478966,8.54075,0.134813,8.2719,8.37207,7.49693,8.6,8.3745,8.51335,8.707,8.41923,8.41,8.13557,8.18438,8.32914,8.22899,8.32914,8.32486,0.28904,8.55883,0.14689
10370,215.1525455,53.0146606,22.9593,0,0.0,0,1.649,-99.0,-99,-99,1.649,1.4,1.81,1.27,2.0,-99.0,9.8531,0.105235,9.80706,0.159388,9.7479,9.95826,9.85932,9.89,9.6738,9.84504,10.081,9.72412,9.8,9.64181,9.77106,9.7595,9.74204,9.7595,9.8657,0.10476,9.8681,0.18585
10373,215.0548287,52.9471649,25.9226,0,0.35,0,1.984,-99.0,-99,-99,1.984,1.03,2.76,0.28,3.26,-99.0,8.6485,0.139709,8.54854,0.225266,8.5091,8.66547,8.78781,8.72,8.4158,8.65273,8.148,8.44436,8.35,8.40093,8.43471,8.52852,8.47245,8.5092,8.67044,0.1348,8.55023,0.18914
10378,214.7137702,52.7045956,24.6824,0,0.07,0,1.667,-99.0,-99,-99,1.667,1.5,1.95,1.37,2.22,-99.0,9.1608,0.099873,9.08066,0.230154,9.0589,9.16286,9.25864,9.27,8.9641,9.2492,8.71,9.08066,9.04,8.94515,9.12803,9.11795,9.03874,9.11795,9.17017,0.09904,9.07765,0.20737
10381,214.7141637,52.7044603,23.8179,1,0.69,0,1.962,-99.0,-99,-99,1.962,1.49,2.23,1.22,2.51,-99.0,7.9424,0.383888,9.33957,0.689894,8.2701,7.60841,8.27646,9.47,9.3943,9.24699,9.575,7.90224,9.38,8.09917,8.10799,8.27854,8.22556,8.09917,8.05992,0.32509,9.35036,0.2227
10382,215.015637,52.9195336,26.0296,0,0.09,0,1.945,-99.0,-99,-99,1.945,1.28,2.39,1.0,2.68,-99.0,8.2514,0.093848,8.36774,0.108481,8.1734,8.33374,8.16909,8.5,8.3183,8.21722,8.419,8.31465,8.35,8.06578,8.09483,8.17813,8.14473,8.17348,8.25917,0.11324,8.36995,0.10863
10383,215.0537168,52.9448072,23.1109,0,0.0,0,0.795,-99.0,-99,-99,0.795,1.3,1.42,1.23,2.01,-99.0,8.5654,0.080425,8.60734,0.035967,8.6142,8.45472,8.51654,8.63,8.604,8.60021,8.536,8.61448,9.4,8.60592,8.61499,8.64574,8.60913,8.61434,8.54176,0.08783,8.6074,0.03419
10387,214.9905239,52.9013698,24.5649,1,0.0,0,2.086,-99.0,-99,-99,2.086,1.45,2.37,1.15,2.6,-99.0,9.1029,0.108907,9.17691,0.119706,8.9989,9.20691,9.04688,9.32,9.0505,9.03383,9.062,9.16328,9.05,8.94597,8.99257,9.03222,8.98727,9.03222,9.04688,0.10839,9.11054,0.14076
10388,215.1472763,53.0117353,22.8206,0,0.11,0,1.71,-99.0,-99,-99,1.71,1.53,1.74,1.4,1.83,-99.0,10.3412,0.050063,10.4249,0.129763,10.267,10.3412,10.3623,10.48,10.3394,10.3655,10.654,10.3743,10.67,10.1547,-99.0,-99.0,-99.0,-99.0,10.3172,0.05089,10.4154,0.16116
10396,214.720975,52.7096202,24.4944,0,0.0,0,1.386,-99.0,-99,-99,1.386,1.19,1.83,1.02,2.12,-99.0,8.9589,0.172849,8.9708,0.09448,8.8081,9.10966,9.10517,9.06,8.8816,8.97827,9.066,8.86749,8.96,8.68122,8.81985,8.87079,8.77043,8.81985,8.98453,0.16576,8.9799,0.09284
10397,215.1281489,52.9989517,26.3021,0,0.37,0,1.472,-99.0,-99,-99,1.472,0.73,2.15,0.33,5.57,-99.0,8.5363,0.120727,8.67307,0.12722,8.4281,8.62889,8.64454,8.72,8.5345,8.62613,8.872,8.63259,9.3,8.27889,8.37708,8.51497,8.3687,8.51497,8.62889,0.09776,8.6756,0.14784
10399,214.7458685,52.7276813,26.4819,0,0.17,0,1.172,-99.0,-99,-99,1.172,0.8,2.52,0.38,2.94,-99.0,7.5665,0.084229,7.68958,0.145061,7.5674,7.56382,7.71147,7.85,7.5845,7.50934,7.755,7.79466,7.76,7.43635,7.46688,7.58323,7.52142,7.5675,7.56741,0.08358,7.67806,0.13846
10401,214.7815678,52.7532187,26.2854,0,0.12,0,1.388,-99.0,-99,-99,1.388,1.41,1.77,0.91,2.05,-99.0,8.1214,0.097254,8.15695,0.080685,8.0321,8.2107,8.05461,8.27,8.1859,8.06819,8.128,8.23241,7.02,7.90083,7.97184,8.05223,7.99208,8.03225,8.0491,0.09679,8.15802,0.07903
10403,214.7097427,52.7016019,24.779,0,0.0,0,1.645,-99.0,-99,-99,1.645,1.3,1.83,0.81,2.07,-99.0,8.8776,0.03449,8.97897,0.176184,8.8245,8.87763,8.88919,9.03,8.7647,8.88986,9.235,8.92793,8.45,8.71697,8.86332,8.88665,8.79071,8.88665,8.88345,0.03277,8.96556,0.17772
10404,215.1102787,52.9863994,26.8044,0,0.72,0,1.17,-99.0,-99,-99,1.17,0.78,2.43,0.36,2.93,-99.0,7.6557,0.216224,7.96085,0.448864,7.5284,7.58352,7.92742,7.92,7.9633,7.96085,8.925,7.85892,6.95,7.38775,7.42557,7.56716,7.48004,7.5285,7.77221,0.20643,8.65975,0.44886
10409,215.1798602,53.0351543,25.3947,0,0.0,0,1.985,-99.0,-99,-99,1.985,1.41,2.43,1.09,2.73,-99.0,8.7032,0.094971,8.73899,0.216166,8.6833,8.7975,8.60895,8.97,8.7062,8.69618,9.202,8.77179,8.78,8.58672,8.62238,8.70224,8.65564,8.68344,8.68333,0.09432,8.85432,0.27984
10413,215.0981711,52.9778398,24.3208,0,0.0,0,1.908,-99.0,-99,-99,1.908,1.84,2.16,1.36,2.35,-99.0,8.9194,0.211777,9.09255,0.331291,8.9213,9.12931,8.70578,9.27,9.3128,8.5924,8.857,9.32809,8.88,8.83596,8.8377,8.92139,8.89512,8.83596,8.96725,0.20852,9.11085,0.25479
10420,214.7066753,52.6995401,25.0832,2,0.0,0,2.327,-99.0,-99,-99,2.327,1.37,2.62,0.48,2.93,-99.0,9.028,0.057733,9.07735,0.125721,8.9704,9.08568,9.02243,9.24,8.9093,9.03503,9.152,9.12509,9.03,8.85916,8.91687,9.01264,8.94115,9.01264,9.04368,0.05756,9.09744,0.12141
10421,214.8831477,52.825484,25.6337,0,0.08,0,2.316,-99.0,-99,-99,2.316,1.45,2.64,0.93,2.9,-99.0,8.6332,0.100952,8.9038,0.128306,8.5842,8.73011,8.53631,8.95,8.8687,8.7919,9.125,8.85761,7.13,8.48188,8.51966,8.60435,8.55623,8.58429,8.5609,0.10063,8.90626,0.13723
10425,215.0745801,52.9605542,24.1111,0,0.0,0,2.03,-99.0,-99,-99,2.03,1.44,2.28,1.19,2.47,-99.0,9.3159,0.133921,9.3581,0.084226,9.1921,9.43965,9.22737,9.46,9.2562,9.35698,9.449,9.33931,9.33,9.13889,9.18584,9.24911,9.1702,9.24911,9.22737,0.13219,9.39761,0.08526
10427,215.0608048,52.9507671,24.5953,0,0.08,0,2.062,-99.0,-99,-99,2.062,1.84,2.4,1.6,2.76,-99.0,9.8103,0.178987,9.90676,0.231165,9.648,9.97264,9.94101,9.87,9.8926,10.0453,10.361,9.7682,9.96,9.58244,9.59482,9.65002,9.62687,9.64815,9.83998,0.13351,9.9285,0.32548
10432,214.8120164,52.7750603,26.0889,0,0.36,0,1.782,-99.0,-99,-99,1.782,1.92,2.78,1.25,3.01,-99.0,8.7007,0.345736,8.57932,0.473305,8.3557,8.73889,9.04571,8.29,8.0938,9.06483,9.053,8.23007,8.64,8.26256,8.28149,8.3657,8.33139,8.35576,8.82536,0.29059,8.80791,0.36417
10436,214.9342717,52.8617388,24.3111,0,0.08,0,1.759,-99.0,-99,-99,1.759,1.42,2.13,1.23,2.32,-99.0,9.3672,0.209264,9.05021,0.231544,9.1652,9.56925,9.46165,9.35,9.0897,9.01072,8.709,9.12248,9.11,9.07648,9.15183,9.17976,9.15405,9.16529,9.4126,0.19099,9.08005,0.20576
10437,215.23474,53.0739236,24.9207,2,0.36,0,1.57,-99.0,-99,-99,1.57,1.28,1.81,0.52,2.07,-99.0,8.5868,0.031749,8.50617,0.16468,8.5891,8.63892,8.5799,8.78,8.4823,8.5422,8.329,8.47015,8.8,8.48157,8.49578,8.60896,8.55506,8.48157,8.58913,0.03181,8.51328,0.19967
10438,215.2307514,53.0704001,24.0427,0,0.0,0,1.75,-99.0,-99,-99,1.75,1.41,1.99,1.25,2.16,-99.0,9.4074,0.111661,9.38059,0.157797,9.2983,9.51646,9.44886,9.39,9.3228,9.43838,9.7,9.31347,9.21,9.21207,9.30353,9.30635,9.28603,9.29845,9.42095,0.10812,9.41487,0.20503
10441,215.0110145,52.9157292,23.6265,0,0.01,0,1.759,-99.0,-99,-99,1.759,1.8,2.07,1.66,2.16,-99.0,10.4067,0.144067,10.4412,0.183877,10.2804,10.5329,10.5269,10.5,10.3823,10.3809,10.809,10.3904,10.43,10.1607,10.3188,10.3912,10.2692,10.3912,10.5269,0.13964,10.4451,0.26955
10445,214.9678012,52.8859172,26.9659,0,0.35,0,0.877,-99.0,-99,-99,0.877,0.88,4.01,0.29,5.13,-99.0,7.948,0.337819,7.35755,0.171534,7.3689,7.96497,7.94231,7.42,7.2951,7.40398,7.011,7.39522,7.46,7.24486,7.26567,7.41897,7.31613,7.36894,7.76204,0.22991,7.35751,0.15867
10448,214.8603899,52.8096309,26.8694,0,0.36,0,1.245,-99.0,-99,-99,1.245,0.83,2.62,0.33,3.16,-99.0,7.5586,0.074092,7.85,0.357637,7.4454,7.55857,7.58478,7.85,7.4336,7.79,8.382,7.60802,7.14,7.30731,7.36056,7.4773,7.40212,7.44547,7.56527,0.06672,8.00063,0.57122
10450,215.1980589,53.0482454,25.5845,0,0.6,0,2.44,-99.0,-99,-99,2.44,1.87,2.83,1.25,3.09,-99.0,9.035,0.124149,9.15299,0.180495,8.8961,9.14382,9.03503,9.21,9.0259,9.05576,9.401,8.94519,9.15,8.76839,8.92725,8.97516,8.86041,8.97516,9.0374,0.1206,9.13969,0.16861
10453,215.2047022,53.0527656,24.9121,0,0.01,0,1.591,-99.0,-99,-99,1.591,1.43,1.73,1.29,1.83,-99.0,8.7004,0.075997,8.85525,0.10963,8.7551,8.77601,8.63518,8.89,8.6909,8.90547,8.977,8.80502,8.67,8.644,8.79036,8.79848,8.72626,8.79848,8.71128,0.07471,8.87436,0.09521
10459,215.0932914,52.9747325,27.0482,0,0.35,0,1.533,-99.0,-99,-99,1.533,0.93,4.27,0.3,5.45,-99.0,7.947,0.100631,8.1038,0.18905,7.8092,7.94695,8.00518,8.15,8.0008,8.1038,8.468,8.01787,7.85,7.64911,7.73619,7.82687,7.7728,7.80932,7.94695,0.09159,8.12752,0.2842
10460,215.1136262,52.9890564,26.2186,0,0.14,0,1.744,-99.0,-99,-99,1.744,1.37,2.32,1.13,2.61,-99.0,7.8662,0.021621,8.07045,0.096857,7.8694,7.88443,7.8418,8.08,8.0609,7.96104,8.216,8.00436,8.24,7.74982,7.77562,7.87025,7.83221,7.74982,7.86937,0.02128,8.0609,0.10383
10464,214.9012083,52.8381302,24.8769,0,0.35,0,2.46,-99.0,-99,-99,2.46,2.15,2.58,1.96,2.79,-99.0,10.4769,0.110606,10.5429,0.202475,10.3724,10.5813,10.54,10.68,10.3919,10.3025,10.797,10.5349,10.32,10.2619,10.5498,10.5771,10.3476,10.5771,10.4893,0.10706,10.6135,0.19609
10466,215.175089,53.0315034,24.0172,0,0.0,0,2.337,-99.0,-99,-99,2.337,2.07,2.45,1.87,2.67,-99.0,9.3011,0.136234,9.42295,0.126366,9.2201,9.47203,9.25624,9.57,9.2819,9.36493,9.558,9.3881,9.27,9.1286,9.1603,9.28842,9.19561,9.28842,9.36407,0.17227,9.44941,0.1255
10467,214.8276329,52.786294,25.8321,0,0.07,0,1.38,-99.0,-99,-99,1.38,0.73,2.12,0.26,2.58,-99.0,8.4923,0.136263,8.6407,0.087477,8.3867,8.64133,8.59802,8.67,8.6114,8.58399,8.777,8.55642,8.74,8.24853,8.37443,8.47306,8.33999,8.47306,8.59802,0.13886,8.62912,0.09722
10469,214.8867427,52.8285153,26.6782,0,0.35,0,1.297,-99.0,-99,-99,1.297,1.05,4.98,0.32,5.7,-99.0,8.1464,0.169693,8.17135,0.266272,8.1443,8.31605,7.97667,8.47,8.2181,7.74694,8.103,8.26131,7.91,8.00953,8.06,8.19394,8.10456,8.14438,8.1787,0.16268,8.24224,0.2457
10473,215.2211064,53.0645408,25.8643,0,0.36,0,1.396,-99.0,-99,-99,1.396,0.9,2.23,0.35,2.65,-99.0,8.4419,0.218538,8.56055,0.181328,8.3015,8.73011,8.44185,8.7,8.4211,8.42406,8.799,8.42896,8.53,8.17036,8.22677,8.33648,8.25921,8.30156,8.56665,0.2774,8.58529,0.19242
10474,215.0125011,52.9177776,26.9025,0,0.36,0,1.231,-99.0,-99,-99,1.231,0.71,2.55,0.29,3.16,-99.0,7.6582,0.141184,7.8185,0.136157,7.5181,7.68774,7.79837,7.92,7.74,7.88593,7.897,7.60065,7.41,7.37433,7.43022,7.5497,7.47079,7.51817,7.68046,0.13555,7.81906,0.12062
10475,214.9988979,52.9072046,23.909,1,0.0,0,2.27,-99.0,-99,-99,2.27,1.78,2.33,1.33,2.46,-99.0,9.7979,0.052884,9.99296,0.123596,9.7451,9.85074,9.80298,10.01,9.8534,10.1069,10.117,9.87905,9.93,9.65909,9.75268,9.79811,9.72154,9.79811,9.80114,0.05256,10.0049,0.1195
10478,215.0119475,52.9173804,26.6931,0,0.35,0,1.298,-99.0,-99,-99,1.298,0.73,2.59,0.28,3.15,-99.0,7.9254,0.177726,8.07948,0.152835,7.684,7.92545,8.0306,8.11,7.9318,8.05038,8.272,7.88697,7.62,7.54614,7.59708,7.71816,7.63882,7.68407,7.89099,0.16596,8.02998,0.14745
10483,215.1318969,53.0017671,24.5798,0,0.08,0,1.753,-99.0,-99,-99,1.753,1.36,1.85,1.05,2.09,-99.0,9.2594,0.103805,9.26876,0.099631,9.157,9.22945,9.36173,9.36,9.1171,9.28488,9.334,9.20352,9.33,9.03379,9.13628,9.19821,9.11961,9.15713,9.27132,0.10311,9.27364,0.09327
10485,215.0185579,52.922088,26.5713,0,0.35,0,1.834,-99.0,-99,-99,1.834,1.17,2.9,0.38,3.55,-99.0,8.4378,0.227107,8.66134,0.057173,8.2352,8.61552,8.64038,8.63,8.6025,8.7014,8.746,8.68398,8.6,8.11967,8.16167,8.26039,8.19707,8.23528,8.48342,0.20904,8.68398,0.05646
10486,214.9394086,52.8659318,25.7244,0,0.31,0,1.786,-99.0,-99,-99,1.786,1.0,2.57,0.32,3.0,-99.0,8.6706,0.21017,8.83026,0.213747,8.4805,8.82561,8.86082,8.77,8.6443,8.85034,9.167,8.65236,7.48,8.37144,8.40314,8.50663,8.44809,8.48058,8.77208,0.16877,8.76254,0.31483
10495,215.0538695,52.9467549,24.7704,0,0.0,0,1.61,-99.0,-99,-99,1.61,1.39,2.01,1.19,2.31,-99.0,9.0155,0.083583,9.01612,0.286223,8.9404,9.0791,9.09061,9.07,8.6488,9.11361,9.432,8.91862,8.99,8.85182,8.97312,8.97081,8.92387,8.97081,9.02198,0.08228,9.00087,0.30092
10499,214.7216757,52.710785,25.3111,0,0.0,0,1.936,-99.0,-99,-99,1.936,1.19,2.29,0.83,2.62,-99.0,8.7663,0.017117,8.93113,0.074904,8.75,8.78252,8.75702,9.01,8.8905,8.86398,8.996,8.85225,8.53,8.63423,8.69681,8.78094,8.70832,8.7501,8.76656,0.01753,8.94068,0.07332
10500,214.939445,52.8661121,25.6165,0,0.35,0,1.443,-99.0,-99,-99,1.443,0.92,2.15,0.3,2.63,-99.0,8.4707,0.128667,8.69785,0.140035,8.3816,8.55981,8.63144,8.73,8.6657,8.64914,8.886,8.49963,7.75,8.23706,8.31307,8.44223,8.33105,8.44223,8.52424,0.11376,8.69526,0.14644
10504,214.9865907,52.8994577,26.3013,0,0.36,0,2.184,-99.0,-99,-99,2.184,1.27,2.5,0.68,2.79,-99.0,8.0963,0.111277,8.30837,0.111167,8.0538,8.20487,7.9878,8.38,8.2567,8.19451,8.452,8.21677,7.66,7.93705,7.95963,8.06378,8.02943,8.05392,8.10976,0.11056,8.29709,0.11263
10508,214.9651492,52.8843667,26.6455,0,0.44,0,1.607,-99.0,-99,-99,1.607,0.89,2.15,0.37,2.65,-99.0,8.039,0.323573,8.2149,0.339324,8.039,8.1486,7.54145,8.28,8.0046,8.15746,8.888,8.2149,8.05,7.93262,7.95316,8.05444,8.0058,7.93262,7.94347,0.26936,8.24867,0.73564
10510,215.0787405,52.9641774,25.2628,0,0.09,0,2.35,-99.0,-99,-99,2.35,2.0,2.61,1.63,2.84,-99.0,8.8497,0.112743,8.88343,0.097712,8.7437,8.94706,8.76103,9.0,8.7641,8.98878,8.912,8.85761,8.84,8.65104,8.70285,8.78337,8.71675,8.78337,8.85717,0.13924,8.93461,0.09648
10511,215.1335886,53.0033526,26.1074,0,0.37,0,1.987,-99.0,-99,-99,1.987,1.0,2.59,0.34,3.01,-99.0,7.9498,0.561826,8.63742,0.172609,8.3338,8.4661,7.43361,8.7,8.6577,8.57484,8.957,8.50537,8.39,8.20315,8.23715,8.36166,8.29278,8.20315,8.20361,0.37104,8.66867,0.21009
10525,214.7724869,52.7472492,25.2425,0,0.0,0,1.445,-99.0,-99,-99,1.445,1.52,2.3,1.17,2.53,-99.0,7.9886,0.04463,8.14535,0.173927,7.9695,8.05459,7.98865,8.27,8.0323,8.01953,8.393,8.02069,7.54,7.87065,7.88632,7.98217,7.95038,7.96962,7.98865,0.04474,8.163,0.19151
10533,215.2317196,53.0723096,25.5309,0,0.32,0,1.935,-99.0,-99,-99,1.935,1.14,1.92,0.76,2.17,-99.0,9.2115,0.060456,9.348,0.314432,9.1519,9.19425,9.27114,9.48,9.1251,9.27161,9.913,9.21601,8.67,9.01112,9.31712,9.30249,9.10301,9.30249,9.2156,0.05916,9.33784,0.50683
10535,215.0608487,52.9519371,24.88,0,0.0,0,1.454,-99.0,-99,-99,1.454,1.12,1.91,0.9,2.15,-99.0,8.6563,0.101675,8.7078,0.124421,8.5554,8.75717,8.63448,8.81,8.6056,8.58827,8.863,8.65571,8.62,8.4272,8.4864,8.58628,8.51302,8.55549,8.65151,0.10084,8.71314,0.12978
10538,215.1637183,53.0245872,25.14,0,0.03,0,2.377,-99.0,-99,-99,2.377,1.57,2.67,1.26,2.92,-99.0,9.2627,0.181758,9.33824,0.07391,9.0906,9.36413,9.43473,9.39,9.3478,9.19257,9.297,9.31815,8.9,8.96734,9.06662,9.13798,9.05051,9.13798,9.36413,0.16906,9.32314,0.07111
10547,214.9385749,52.8657222,26.1847,0,0.7,0,1.362,-99.0,-99,-99,1.362,1.17,2.42,0.64,2.76,-99.0,8.023,0.178838,8.20035,0.045158,7.7981,8.08313,8.12775,8.22,8.1807,8.17984,8.29,8.20529,7.07,7.65506,7.69983,7.83638,7.74348,7.7982,7.99348,0.16751,8.20079,0.04775
10549,215.0888431,52.97081,22.7062,0,0.02,0,1.496,-99.0,-99,-99,1.496,1.35,1.62,1.24,1.73,-99.0,10.2828,0.338471,10.7161,0.092878,10.2828,10.6832,10.0103,10.65,10.8266,10.6056,10.707,10.7912,10.4,10.1568,-99.0,-99.0,10.2758,-99.0,10.4658,0.29502,10.7263,0.08954
10550,214.8669568,52.8148521,26.498,0,0.35,0,1.822,-99.0,-99,-99,1.822,0.84,2.79,0.29,3.33,-99.0,8.3401,0.211523,8.4061,0.32437,8.1287,8.55143,8.32613,8.51,8.4215,8.46687,7.725,8.35989,8.17,8.00241,8.04714,8.1641,8.08371,8.12879,8.38959,0.1845,8.4044,0.18719
10553,215.1702165,53.0292906,25.9907,0,0.35,0,1.701,-99.0,-99,-99,1.701,1.19,2.13,0.9,2.49,-99.0,8.445,0.06536,8.53,0.072113,8.355,8.445,8.48216,8.53,8.5165,8.4764,8.661,8.50118,8.39,8.24905,8.30125,8.37973,8.32592,8.35515,8.42323,0.06441,8.51238,0.08207
10556,214.9322476,52.86126,26.6719,0,0.35,0,1.54,-99.0,-99,-99,1.54,0.93,2.4,0.3,3.01,-99.0,7.9899,0.259125,8.19117,0.07022,7.9913,8.24903,7.73078,8.25,8.0677,8.18949,8.226,8.19117,4.48,7.86587,7.91138,8.02686,7.94973,7.99138,8.06302,0.23532,8.19033,0.06224
10557,214.8737676,52.8196862,26.0725,0,0.38,0,1.719,-99.0,-99,-99,1.719,1.0,1.78,0.35,2.5,-99.0,8.1089,0.259311,8.40398,0.190166,8.3636,8.02535,7.85406,8.55,8.4053,8.40002,8.063,8.49952,7.7,8.25752,8.2679,8.37391,8.33517,8.25752,8.17966,0.28343,8.33394,0.13924
10558,214.7693312,52.7452214,25.4715,0,0.02,0,1.592,-99.0,-99,-99,1.592,0.63,1.85,0.28,2.19,-99.0,8.9353,0.034695,9.01113,0.244121,8.9026,8.97181,8.93339,9.08,8.9317,8.94226,9.493,8.91529,8.89,8.77859,8.98028,8.99874,8.86515,8.99874,8.93856,0.03489,9.01215,0.41126
10565,215.055496,52.9484961,25.3605,0,0.03,0,2.346,-99.0,-99,-99,2.346,1.59,2.66,1.14,2.89,-99.0,8.671,0.171636,8.8637,0.155314,8.7426,8.83764,8.50447,9.01,8.6844,8.76125,9.043,8.84356,8.72,8.62203,8.69981,8.77764,8.7085,8.77764,8.72292,0.14646,8.89971,0.14865
