mass
10.3718
8.693
8.6242
8.2657
8.404
9.2534
8.6479
8.8731
8.4372
8.6483
8.7088
10.2551
9.3741
8.6737
8.5525
7.5172
9.1188
9.9332
8.8951
9.1741
8.172
8.9392
8.3622
7.9889
8.6029
8.4047
9.4217
9.4034
8.4573
10.301
9.4395
9.8576
8.6849
8.8911
8.7595
8.1482
8.2851
8.8522
8.8252
9.3706
7.8735
8.5505
10.1931
8.6023
8.6214
8.9815
9.4527
9.1189
8.8011
9.5747
8.8893
7.9312
9.1843
7.2074
8.3164
8.5633
9.4514
8.5508
9.1427
9.6953
9.9765
8.3172
9.48
8.9647
7.7523
7.7716
9.9107
8.0197
8.1532
8.601
8.7821
8.9316
8.6784
8.76
8.9176
9.2231
8.3477
9.1003
9.8789
8.9644
7.7927
8.6655
9.4205
8.3492
8.8856
8.3008
9.224
8.827
8.4233
8.4116
8.3697
8.6124
7.7605
8.4666
9.2976
8.8385
8.7637
9.8128
8.2763
8.8984
9.0672
8.2085
8.2793
8.7386
8.7092
10.0041
8.9144
8.6932
9.9406
8.893
8.4799
9.0408
8.6036
7.6694
8.6561
8.8924
7.3531
9.1604
8.0916
10.312
10.1486
8.2197
8.3812
8.8925
9.0892
8.9242
9.2044
9.3406
9.1569
9.3399
8.5291
10.1951
8.9738
8.9002
10.1649
8.6329
7.6393
8.6745
8.1587
7.779
8.8035
8.71
7.5468
8.4299
9.8685
10.53
7.4031
7.5807
8.1032
8.2514
8.5654
7.5665
8.1214
10.4067
9.3011
8.4923
8.1464
8.4378
8.8497
9.2115
8.3401
7.9899
10.6044
8.3082
7.5536
8.4049
9.1088
8.7102
8.2411
8.6257
8.3071
8.7506
7.0163
8.3273
9.3621
10.0973
10.3063
8.9811
8.0449
7.7876
7.8084
8.1641
8.8727
7.8534
9.7339
8.5246
9.1236
7.7026
8.2575
8.5126
7.1957
8.177
7.6539
8.9675
9.6337
8.8766
9.5317
8.5945
8.9668
8.8794
8.3305
8.1078
7.5195
9.0701
9.5262
9.2385
8.4214
8.9636
9.0112
8.8744
9.8298
9.008
8.0813
9.3579
8.5384
8.651
8.8281
8.599
9.9659
9.0491
8.1595
10.3593
8.1595
7.0358
8.4099
9.1726
8.6356
8.8744
9.1056
8.6384
9.1453
10.2339
8.7746
7.9298
9.1928
9.3241
9.0744
8.2588
9.1956
8.5606
7.8263
8.5933
8.314
10.1514
9.2311
9.1432
9.0961
9.0915
9.7469
9.1946
7.7315
8.7594
9.7262
9.7293
8.2269
9.6783
8.6715
8.8208
8.5415
8.8997
10.8058
8.1019
8.4907
8.754
9.8391
8.5945
8.189
9.9497
8.6205
9.271
9.9267
10.2543
8.6192
8.6974
8.7178
9.1233
9.0666
9.1229
8.8738
9.034
9.4213
9.2159
9.289
9.1196
8.8511
10.2499
8.2824
8.7179
8.3842
8.7373
9.0393
8.2707
8.2998
9.4732
9.4712
8.8655
8.5919
8.1498
8.677
9.1506
9.3573
9.4189
8.5968
9.3455
9.9048
8.8911
8.4694
8.6946
9.6788
8.7851
7.8688
10.5394
8.5321
9.1223
8.566
9.025
8.1111
10.1231
7.148
8.7551
9.1092
9.2683
7.9874
9.1756
8.2968
9.3115
9.1339
9.1248
8.7346
7.8639
8.3922
7.3116
8.9309
8.8855
7.7131
9.1149
8.3711
8.5958
9.2631
8.6761
8.6961
8.2989
10.6193
9.8469
7.6561
11.1458
8.2774
9.5563
10.802
8.9803
8.6114
8.6589
9.3843
7.8685
7.5626
7.6241
9.5619
8.7169
8.4988
8.686
8.4111
9.8012
8.7983
7.7586
8.3854
8.4307
7.9703
7.7989
8.7183
8.3688
8.7661
8.481
8.66
7.7085
9.1463
8.7469
8.548
8.1136
7.8186
9.0499
8.1833
8.4015
8.5619
9.318
8.7973
7.4358
10.0544
8.9682
8.1454
8.4809
8.9251
9.511
9.9828
8.6751
9.1428
9.2616
8.7412
8.5983
9.6583
8.9625
8.5592
8.9144
9.2538
8.4187
9.0246
8.9675
8.221
9.1648
7.7075
9.708
9.9576
9.1386
8.5807
8.1975
8.6347
8.9132
8.3253
7.9242
9.1545
7.9871
9.7857
8.9922
8.3237
8.6946
8.2118
9.4446
8.9097
8.7508
8.637
8.6262
7.3705
9.4308
7.9394
8.6964
9.0415
9.0635
8.6608
8.7715
8.6183
8.0764
8.1145
9.6635
8.206
9.0308
8.1781
8.1588
7.6911
9.5849
9.0581
8.3697
7.4493
8.0445
8.1922
8.5397
9.2
9.8487
8.4507
10.389
8.938
9.6153
8.4694
8.7553
9.5907
8.12
8.6886
9.2947
7.9686
9.1625
10.5724
8.5815
8.7611
9.0581
8.092
10.0519
9.229
8.8919
9.7815
8.5071
8.7687
9.843
9.1296
8.7431
10.6035
8.9106
8.8496
8.6222
7.8689
9.2191
8.6468
8.6806
9.0986
8.6743
8.6384
9.5202
9.2127
8.1651
8.6895
10.0873
8.8289
9.3633
9.7154
8.2005
9.536
8.7993
10.3968
9.1749
10.683
8.8503
9.32
8.7378
7.7791
8.5707
8.6824
8.0685
8.7389
8.502
8.3326
8.7793
9.0068
8.4147
9.7181
8.3697
9.4782
9.1306
9.6024
8.4252
8.7564
9.9084
9.2725
9.2577
9.8403
8.5066
8.0317
9.353
9.0439
9.0504
8.4407
9.3861
9.384
9.0373
8.6611
8.4754
8.7136
8.1467
9.0275
9.739
9.744
9.3918
9.0751
9.1527
8.5328
7.0
9.0227
8.7672
8.9987
8.6461
7.9374
8.8397
8.1507
8.9502
9.1617
8.4181
7.7647
8.4917
8.8249
8.701
7.964
8.8653
8.6662
7.8167
7.3134
10.3682
9.9118
8.3954
8.6531
9.6506
9.2309
9.2587
8.4699
9.779
7.9766
9.0854
8.9474
8.3851
9.4572
7.5597
9.7775
10.5586
8.6566
9.3891
8.6356
9.4649
9.0022
10.8287
9.2089
8.5876
9.3719
9.8873
8.7522
9.5825
8.2827
8.233
8.6393
9.0697
8.8963
8.4274
8.9796
8.3035
8.0281
9.033
8.9525
10.0406
7.9888
8.8814
9.0106
8.6452
8.7386
9.9203
10.0738
9.2605
8.7421
8.2201
8.4123
8.3463
9.066
8.7235
8.8587
8.1759
8.698
7.5748
9.1744
8.3126
9.5356
8.6073
8.4628
9.0648
9.2939
9.1864
8.2625
8.6124
9.117
8.8363
8.1433
9.0423
9.5635
7.4198
8.3423
8.6461
8.6119
7.9488
7.8778
9.881
8.776
8.7282
8.0954
10.8312
9.6542
8.9128
10.2481
9.5942
8.5575
8.6172
8.9856
9.1503
8.9202
8.8566
9.7478
9.0162
8.1142
8.6778
10.1026
9.4217
8.5773
7.965
8.5761
8.4384
8.4807
8.6379
9.3472
9.926
9.1614
10.0708
9.9002
7.5814
7.8383
8.1958
8.8716
9.9062
6.9597
8.9858
8.5652
8.3219
8.7619
8.4239
7.682
8.5091
8.8662
8.6871
8.5519
8.5152
9.1692
9.1179
8.4734
8.1235
9.6398
8.7961
8.5129
8.8881
8.701
8.6903
8.016
8.8239
8.7028
8.33
7.9886
9.0039
8.4945
7.9835
9.3997
7.6159
8.4934
8.6865
8.1691
8.3007
8.8839
8.9632
8.9667
9.2489
10.1335
8.3789
8.9565
8.7354
9.1373
8.3015
8.902
9.5856
8.4101
7.6962
9.2419
8.7366
9.5436
8.9252
8.5224
9.9251
8.0243
8.3874
8.9996
8.9114
9.1904
10.2332
10.4539
8.4866
8.3977
9.7054
8.2709
10.2897
7.8077
9.3358
7.8929
9.3276
8.8701
9.7455
8.0267
9.305
8.8664
8.449
9.4241
8.5269
9.2979
9.067
8.0216
8.7311
9.13
9.5628
8.5834
9.3315
8.5805
8.5909
10.6308
8.7434
10.4645
8.7312
9.2298
9.4894
8.3811
9.3685
9.3275
7.4283
8.9578
9.7025
8.6939
9.7979
8.7741
8.7021
8.4021
10.1425
8.9306
9.2117
7.6673
8.548
9.1119
8.3186
9.2391
8.7362
8.244
8.7072
9.3103
9.6473
8.7086
8.7546
8.6755
8.6161
9.023
8.2623
8.734
9.1609
8.4167
9.9121
9.7655
9.7261
8.2377
9.5354
7.8758
8.8125
8.2262
8.9425
7.818
8.9539
9.1559
8.8647
9.2738
8.1499
8.7492
8.8782
8.8308
7.9856
9.1768
9.9943
8.6611
8.4426
9.0265
8.3636
9.782
9.9453
9.3259
8.1757
9.1223
9.7351
8.8768
9.0074
7.6593
8.7074
9.0662
8.288
9.6219
9.1123
8.3987
9.0166
9.3083
8.1726
7.9039
9.8723
8.8215
9.9558
8.4014
9.8482
8.5667
8.325
7.7681
8.7069
9.6525
10.0249
8.1287
8.3239
8.9965
8.9581
8.4136
9.0451
8.8488
8.5804
9.733
9.6458
9.0247
8.6341
9.0507
10.261
9.9876
8.921
8.8389
8.5818
7.9205
8.8965
9.5846
8.2371
8.9947
9.4632
9.0254
8.6881
8.898
8.0599
8.3631
7.786
8.543
8.3048
9.7906
8.948
8.186
9.0266
8.1658
9.1251
8.6643
8.5556
7.5113
8.8106
9.6885
8.6553
8.8618
7.7482
7.7957
9.0916
10.7642
7.891
8.9914
10.4942
9.0149
8.8798
8.539
9.8174
8.5875
9.0693
9.6885
7.9175
8.2971
9.3842
10.6021
9.2804
8.6472
8.3261
8.3583
10.0424
8.8537
9.1839
8.4836
8.374
9.1236
9.2196
8.4947
9.401
9.1704
9.7068
8.9245
8.2948
8.4877
9.4676
8.7277
8.4764
8.4509
8.5871
7.9936
8.788
9.4333
8.4119
9.7662
9.3832
9.9162
8.4594
8.1947
9.6446
7.6163
8.4149
8.0041
8.2762
7.9943
8.2787
9.5326
9.3689
9.1599
8.8599
8.564
8.7531
8.2236
8.4179
9.0788
8.5207
8.9337
8.879
9.0056
8.9653
10.3027
9.1485
9.1877
7.1046
8.9692
8.8127
7.8698
9.6107
9.6992
7.7658
9.5326
9.5571
8.5998
7.979
7.8745
8.1964
8.0969
8.523
7.7908
9.157
8.8753
8.4058
8.8648
8.1974
10.2808
8.6203
8.0916
8.715
8.153
9.2315
8.7404
9.4281
8.5775
8.383
7.9161
8.8469
7.9566
8.2279
10.0777
8.9562
8.6939
8.9988
9.7256
7.938
8.3484
9.4554
7.947
8.8235
9.4892
8.8562
8.0417
7.4358
8.512
8.6598
8.0178
8.9505
9.4583
8.1345
7.5831
11.0883
7.6521
8.4118
7.3606
8.8436
8.0782
8.8059
9.4576
8.596
9.1327
8.4345
8.8913
8.2396
9.0396
8.2113
9.6423
8.0835
8.5332
8.8907
10.5984
8.4553
7.9501
8.6
9.3288
7.8344
7.8342
8.4714
9.3206
8.1499
8.5752
9.5325
8.1491
9.3514
8.2738
8.0739
8.5712
8.5685
9.1308
8.2029
9.1479
7.7592
7.9238
8.4912
9.4203
8.9486
9.3981
8.7333
8.6186
8.8509
8.4366
8.657
8.5522
10.4406
8.1955
9.3139
9.2219
9.504
9.4734
9.919
9.3055
9.6405
8.2771
7.6992
8.5275
9.2402
8.0578
8.3279
8.5851
9.5851
9.2893
8.1928
8.9103
10.4149
7.5472
8.841
8.4693
9.5212
9.0551
8.7788
8.1364
8.5026
8.9501
8.6342
9.5593
8.7904
8.2222
8.4366
8.6445
8.308
8.7021
8.9011
9.4065
9.7851
8.9655
8.6169
8.7222
7.8848
8.5504
8.5428
8.6258
8.9323
8.5105
9.7752
6.6506
9.0856
8.4864
9.9155
9.4849
8.1892
8.4656
8.7318
6.9984
8.3197
9.227
8.5786
8.1103
9.0851
9.8176
8.1773
8.4093
9.1675
10.045
8.6283
9.6497
8.6908
9.0518
8.8649
8.5423
9.8235
9.3403
9.0513
9.1195
10.2439
7.7947
9.728
8.4441
9.3543
9.0574
9.2196
8.7815
9.1377
7.878
9.1591
9.0714
8.6305
8.0724
7.9688
8.9687
8.553
10.3346
9.7386
9.1576
8.834
8.6673
8.9359
9.0107
9.7634
9.2437
8.6289
8.0991
10.0544
8.6586
8.4342
7.3276
8.5062
8.8443
8.5421
7.6111
9.1335
9.1946
8.234
8.571
8.0292
8.3974
8.9884
8.7942
8.3323
8.0379
9.2327
8.4838
10.2287
10.1683
8.628
8.8944
8.0135
10.1557
8.5528
9.9945
8.5559
8.1836
8.6715
8.0982
9.1534
8.7035
8.6253
8.7536
10.1729
9.3431
8.2679
8.9749
8.3938
9.9997
9.0906
8.548
9.3916
8.2736
7.9099
10.406
9.72
8.8713
8.149
8.1606
8.4027
9.589
8.4794
8.6597
8.6919
8.469
8.6427
8.5442
8.7906
8.5808
8.4678
10.0043
9.1188
8.6798
9.7364
8.1314
8.8459
9.0986
7.6544
8.519
9.1593
8.906
9.1316
8.8095
8.8124
10.1141
8.7767
8.9651
8.3559
8.6383
8.0959
8.4593
9.8326
8.4953
8.8982
9.2926
8.4059
9.6116
8.0032
7.9425
8.2752
9.0006
9.7892
9.9391
8.4649
8.5274
8.095
9.6215
9.8231
10.8065
8.6826
9.0699
10.9273
8.9732
7.5209
9.4668
9.0533
8.6622
9.3312
9.0627
10.0428
8.7826
8.7089
9.4779
9.6543
8.9015
8.1167
7.6495
8.3597
9.2874
8.8252
8.4218
9.0101
8.0986
8.1633
9.8099
8.8417
8.1982
10.493
8.6676
7.6782
8.5995
9.1394
8.0458
8.6197
8.5417
9.0253
9.5241
8.9632
8.8351
8.3474
7.4964
8.2851
9.2164
8.7571
9.2686
9.9345
9.152
7.7076
8.5346
9.6441
9.5081
8.2278
9.162
9.334
8.8998
9.333
9.0997
7.6737
7.5464
9.7173
9.2589
8.796
9.3306
9.8688
9.7095
8.9467
8.9779
8.7947
9.1668
8.5601
9.2327
8.915
10.4156
8.5847
9.0481
9.0167
9.0023
8.4092
9.1983
10.1558
9.9185
9.3904
9.2074
8.4555
9.1009
8.6784
8.3174
8.5889
8.5074
8.8766
9.938
9.2293
7.8036
8.5217
8.8971
9.9985
8.2119
8.9692
8.4823
8.5443
7.409
9.9132
8.2893
8.7435
8.7776
8.081
8.691
9.3722
8.0693
10.5563
9.5318
8.9906
8.0241
8.2246
8.7941
8.9555
8.8297
8.3456
8.5454
8.2729
8.5289
8.5618
9.0783
8.7184
7.4237
9.1963
8.8693
8.6917
9.3168
9.4006
9.0734
8.8887
9.2222
8.7726
8.8991
8.6431
8.8294
7.6597
7.6084
9.5952
10.4259
9.4349
9.341
8.8561
9.6151
9.1247
9.764
7.6484
7.9735
10.0282
8.396
9.6965
8.7947
7.9591
8.364
9.8954
9.5965
8.9707
8.0538
9.2258
8.4683
7.835
9.066
9.2229
8.8685
8.6973
9.4984
10.5522
8.0035
8.6738
7.9118
9.3922
9.3169
9.0296
9.4576
8.2503
8.9677
9.4579
9.097
8.691
9.5808
9.0244
10.006
9.2117
9.0511
8.5362
9.5959
7.4812
8.0665
8.8698
9.1394
10.2193
8.8194
8.6262
8.6945
8.9273
8.9861
9.8868
9.1647
9.8826
8.5323
9.4047
8.7639
8.8089
8.585
9.5101
8.2214
8.3356
10.164
9.2902
8.1884
8.1301
7.454
9.9106
9.5592
8.5214
9.2757
9.6867
8.6404
8.6228
7.9016
8.511
9.143
9.2993
9.3487
8.0203
9.4698
8.1274
9.3415
8.4958
8.5714
10.0102
8.4797
8.8288
8.2642
8.3435
8.2477
9.1355
8.5943
8.6388
8.5878
7.7006
8.5922
8.3244
10.3969
8.5331
8.0648
9.6526
8.7548
9.5835
9.8597
9.4929
8.2046
8.7688
9.1581
8.1901
8.56
9.068
9.0686
9.2426
8.9669
9.625
8.5866
8.2489
8.8455
8.9182
6.6456
8.4154
8.3552
8.2867
8.7679
8.3702
8.5891
8.7123
8.3989
9.1448
8.8477
9.8466
8.6775
8.4907
8.4456
7.5834
8.5329
8.2552
8.3142
7.669
7.9659
8.2119
8.1321
8.43
8.5734
9.4331
7.2215
8.5047
8.3309
7.9572
7.0488
7.8812
8.2766
8.2094
8.318
7.8228
7.971
7.5999
7.4121
9.0496
7.3753
8.0445
7.456
7.02
7.6577
7.8102
7.7975
8.5484
8.2594
8.1333
8.4373
8.3204
8.2323
8.306
8.2374
8.2921
7.9845
7.9061
8.5733
7.7382
8.9338
8.5721
7.1867
7.4802
8.8
8.346
8.8001
8.494
8.8954
8.2136
8.1845
8.1842
8.2869
8.4336
8.4613
7.1049
7.3747
7.7172
8.2309
7.0393
7.6124
10.3002
8.008
8.8279
8.0145
7.317
7.5458
8.2196
7.039
8.747
8.0528
6.3809
8.7498
8.6026
7.6824
7.7756
7.9349
8.7335
6.9193
7.9837
8.2792
7.7445
7.5027
8.6651
8.2154
7.8685
6.6848
6.7108
7.8922
7.5802
8.0819
8.988
8.4953
7.7937
8.1133
7.9489
8.3406
7.7029
8.2732
7.4103
7.3088
8.235
8.2879
7.6677
8.175
8.5339
8.1325
9.1463
8.3224
7.116
9.2131
8.2699
8.6014
7.7755
7.5327
8.0998
7.5786
8.7706
7.225
8.4446
7.2189
8.0105
8.3764
9.0732
8.2522
7.0502
9.2603
8.6225
8.3397
8.2714
8.1399
7.2959
7.9932
8.9018
8.1134
8.7207
8.181
8.4864
8.2207
7.9189
8.3744
8.4015
8.0818
7.7817
8.3459
8.0811
7.6393
8.3057
7.7843
8.0968
8.153
6.7815
8.1382
8.9167
7.9824
7.5413
8.1919
7.7128
7.876
7.9257
7.5973
8.7387
7.5594
8.3234
8.8681
7.6067
8.0175
8.5593
7.9858
7.6079
8.2469
7.9419
8.3085
7.7068
7.9729
8.2228
7.7264
8.5473
8.2709
7.7292
8.7494
8.5731
8.5594
7.7514
7.7217
8.6592
7.2882
7.5673
7.4631
8.3438
8.3725
7.7274
8.46
7.9262
8.4246
8.673
8.3669
8.7762
7.4395
8.7571
8.2398
8.7957
8.0782
9.0198
8.8602
8.0675
7.9694
7.2149
6.736
8.6518
7.6534
8.7214
7.5318
8.017
8.4853
7.9157
8.0846
8.3707
8.3726
7.3174
7.7214
7.966
8.909
8.6647
7.3826
8.2825
7.6961
7.9985
7.1455
7.0573
8.294
8.1558
8.9789
7.5118
8.256
9.4726
7.5149
8.6821
7.6038
8.8692
8.1187
7.9808
7.9112
8.5069
8.0208
8.2791
8.264
8.4412
8.0047
8.201
7.7611
7.4166
7.9875
8.2907
7.6092
8.5379
8.4297
7.7317
6.3174
8.1134
8.1879
7.9071
8.5747
7.7877
8.1919
7.9282
8.1956
7.365
8.0468
7.9093
8.3453
8.8912
8.5503
7.7999
7.4355
7.7435
8.4093
8.2909
8.1218
8.3608
7.411
8.351
7.9196
8.1933
7.9546
8.7531
8.1728
9.0544
8.0602
7.4238
7.6916
8.2431
8.5426
8.4212
8.5056
6.9862
7.8693
8.0675
8.1708
7.9935
7.0817
8.5215
6.7571
7.8312
7.7026
8.6844
8.0268
8.7741
8.3718
8.5601
8.6951
8.338
8.5447
8.0306
8.1866
6.81
7.7811
7.9605
8.6722
8.1807
9.4684
7.9158
8.2091
8.6613
8.6003
8.4399
8.0406
8.5057
8.3993
8.055
8.0258
7.4765
8.5729
7.8298
7.5686
7.1792
7.905
8.015
7.5349
9.0667
8.2696
8.1139
7.9547
7.1365
8.3041
7.7928
6.674
6.7555
7.4366
8.1635
7.4385
7.1086
8.4756
8.6488
7.9718
8.4579
6.7871
8.2384
8.2606
7.6393
7.974
7.1418
8.4746
8.5508
8.24
8.4486
8.8226
8.628
7.4375
8.3056
8.7485
8.3709
7.3087
8.4214
8.5579
8.1828
8.1738
6.8286
7.8874
7.2311
7.9293
8.1089
7.8223
7.2325
8.5186
7.6136
8.4145
8.1174
8.9506
8.0011
7.0906
8.5001
7.058
7.904
8.8324
8.1994
7.2877
7.509
8.8072
7.498
7.3103
8.0293
8.6961
8.495
8.122
8.2523
8.4192
8.2696
7.4133
8.4037
7.5027
8.923
7.9332
7.1885
7.8393
8.2266
7.9382
7.9083
7.4858
7.9606
7.175
8.5569
8.1449
8.2823
7.6995
7.0571
8.3854
8.3065
6.471
7.8636
8.902
8.0518
8.6455
6.7551
7.649
8.4002
7.6104
7.4729
6.6985
8.5866
7.2639
7.2308
7.302
8.0724
8.2675
8.0166
8.0461
7.4778
7.5136
7.9033
8.2436
7.7992
6.5572
8.35
7.53
7.8301
8.8591
7.5007
7.6489
7.6847
7.0503
8.2779
7.8576
8.4361
7.9781
9.1031
8.7741
7.884
8.2714
8.5172
7.7094
7.5425
7.9725
7.5315
8.0586
7.636
7.0485
7.5903
7.7791
7.4385
7.4009
7.2097
8.6297
8.3092
7.3754
8.2851
7.3832
8.0401
8.7923
6.944
8.0874
7.6597
7.9802
8.2218
7.3103
8.3115
7.4309
8.1254
7.2534
8.7165
7.937
8.3858
7.9481
7.6165
7.6838
8.3819
8.1848
8.3153
7.8383
8.4283
8.3922
7.643
8.619
7.9395
8.4743
7.8536
6.961
7.3409
8.8247
8.2442
8.6098
9.2348
7.9034
8.7249
7.0285
7.8458
8.5342
7.4571
8.9211
7.7556
8.0152
7.9877
8.3155
8.7703
8.001
7.5499
8.6116
8.5508
8.2008
8.3018
7.5175
8.29
8.3795
7.766
7.7441
7.7236
7.2815
7.4428
6.8797
7.1817
7.91
8.1477
7.6123
7.4663
8.3775
8.3985
9.1326
9.2492
8.5783
8.3881
7.7735
8.3916
8.2705
7.6618
8.2569
8.3432
7.6643
8.6268
7.3792
8.0544
8.2447
8.0902
8.5383
7.5035
6.944
6.8494
7.7423
7.9905
9.1872
8.0672
7.4208
7.3892
8.0551
7.5972
7.2891
8.4351
8.1891
8.5583
7.4968
7.9805
8.0216
8.4393
8.186
8.3001
8.6086
8.8597
7.8407
8.2293
8.782
7.1441
8.2085
8.5327
7.8417
8.4186
8.2365
8.3615
7.3725
8.3889
8.6081
8.2715
8.477
8.5023
8.6528
8.4846
7.9414
7.4368
9.3447
7.5087
7.6107
8.0347
8.4429
7.7226
7.9721
7.7728
7.0762
7.8164
7.3173
7.3448
7.6197
8.3233
7.5873
7.2216
8.4542
7.8489
8.1465
8.3395
7.6857
8.8221
8.0489
8.0717
7.9564
8.1729
8.3278
8.4318
8.1935
8.484
8.0142
8.8985
8.0371
8.7688
8.0256
8.0172
8.0814
7.2973
7.3972
8.217
8.3162
7.7003
8.1894
7.635
8.5019
8.3554
7.812
8.148
7.6531
8.6849
8.578
7.1611
8.0051
8.4313
6.8313
6.8984
8.6312
8.1232
8.0406
7.782
8.2861
8.2191
8.2618
8.4859
7.0566
8.4979
8.4249
9.0323
7.6063
8.0976
8.2341
8.1592
8.3454
7.8313
7.7849
8.5061
8.2226
7.6628
7.605
6.8346
7.4369
8.3221
8.0908
7.6228
8.0942
8.9863
8.5986
8.0466
8.3572
8.5835
7.9667
9.1119
8.5323
7.4493
7.63
7.3668
7.3457
8.3935
8.0004
8.1597
8.4892
7.2507
7.6504
7.973
7.2187
8.283
8.0041
7.7293
8.0956
8.0616
7.9711
7.6751
7.3918
8.2157
8.3327
7.2162
8.5505
8.0748
7.7221
7.3287
8.8803
8.2387
8.5074
8.5132
8.0897
8.0272
7.9515
7.7886
